ImageID,Prediction,GroundTruth
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_012_9838/2022_02_19_10_100073_DJI_012_-38.2363775_145.53071455555556_-166.50_20_861_6.TIF,655.0294732643764,861.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_012_9838/2022_02_19_10_100073_DJI_012_-38.2363775_145.53071455555556_-166.50_21_80_6.TIF,101.0493934608627,80.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_012_9838/2022_02_19_10_100073_DJI_012_-38.2363775_145.53071455555556_-166.50_22_190_6.TIF,175.9268634497815,190.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_012_9838/2022_02_19_10_100073_DJI_012_-38.2363775_145.53071455555556_-166.50_23_785_6.TIF,652.9972978619514,785.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_012_9838/2022_02_19_10_100073_DJI_012_-38.2363775_145.53071455555556_-166.50_24_112_6.TIF,152.82950733895808,112.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_012_9838/2022_02_19_10_100073_DJI_012_-38.2363775_145.53071455555556_-166.50_25_240_6.TIF,217.8744705619045,240.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_012_9838/2022_02_19_10_100073_DJI_012_-38.2363775_145.53071455555556_-166.50_2_54_6.TIF,94.77184697435024,54.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_012_9838/2022_02_19_10_100073_DJI_012_-38.2363775_145.53071455555556_-166.50_3_868_6.TIF,710.4683452615982,868.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_012_9838/2022_02_19_10_100073_DJI_012_-38.2363775_145.53071455555556_-166.50_4_193_6.TIF,207.56439890001948,193.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_012_9838/2022_02_19_10_100073_DJI_012_-38.2363775_145.53071455555556_-166.50_5_198_6.TIF,194.58437478079145,198.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_012_9838/2022_02_19_10_100073_DJI_012_-38.2363775_145.53071455555556_-166.50_6_1084_6.TIF,859.6594084907349,1084.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_012_9838/2022_02_19_10_100073_DJI_012_-38.2363775_145.53071455555556_-166.50_7_236_6.TIF,228.2348687415793,236.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_012_9838/2022_02_19_10_100073_DJI_012_-38.2363775_145.53071455555556_-166.50_8_63_6.TIF,125.47845240889892,63.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_012_9838/2022_02_19_10_100073_DJI_012_-38.2363775_145.53071455555556_-166.50_9_466_6.TIF,402.26493207702237,466.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_013_4216/2022_02_19_10_100073_DJI_013_-38.23633202777778_145.53063_-57.20_10_193_6.TIF,175.25478364858952,193.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_013_4216/2022_02_19_10_100073_DJI_013_-38.23633202777778_145.53063_-57.20_11_256_6.TIF,224.70517935470167,256.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_013_4216/2022_02_19_10_100073_DJI_013_-38.23633202777778_145.53063_-57.20_12_232_6.TIF,213.31933275080382,232.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_013_4216/2022_02_19_10_100073_DJI_013_-38.23633202777778_145.53063_-57.20_13_124_6.TIF,129.96641077014152,124.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_013_4216/2022_02_19_10_100073_DJI_013_-38.23633202777778_145.53063_-57.20_14_109_6.TIF,116.53428989072646,109.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_013_4216/2022_02_19_10_100073_DJI_013_-38.23633202777778_145.53063_-57.20_15_223_6.TIF,194.75212503942848,223.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_013_4216/2022_02_19_10_100073_DJI_013_-38.23633202777778_145.53063_-57.20_16_99_6.TIF,126.3476513234195,99.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_013_4216/2022_02_19_10_100073_DJI_013_-38.23633202777778_145.53063_-57.20_17_28_6.TIF,66.85267166830285,28.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_013_4216/2022_02_19_10_100073_DJI_013_-38.23633202777778_145.53063_-57.20_18_212_6.TIF,191.1364177430208,212.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_013_4216/2022_02_19_10_100073_DJI_013_-38.23633202777778_145.53063_-57.20_19_85_6.TIF,108.80503348765042,85.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_013_4216/2022_02_19_10_100073_DJI_013_-38.23633202777778_145.53063_-57.20_1_84_6.TIF,113.66899153299084,84.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_013_4216/2022_02_19_10_100073_DJI_013_-38.23633202777778_145.53063_-57.20_20_76_6.TIF,104.4493817796717,76.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_013_4216/2022_02_19_10_100073_DJI_013_-38.23633202777778_145.53063_-57.20_21_237_6.TIF,212.67089760039522,237.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_013_4216/2022_02_19_10_100073_DJI_013_-38.23633202777778_145.53063_-57.20_22_223_6.TIF,209.3041416688778,223.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_013_4216/2022_02_19_10_100073_DJI_013_-38.23633202777778_145.53063_-57.20_23_194_6.TIF,181.61659851359423,194.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_013_4216/2022_02_19_10_100073_DJI_013_-38.23633202777778_145.53063_-57.20_24_217_6.TIF,207.07050739131031,217.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_013_4216/2022_02_19_10_100073_DJI_013_-38.23633202777778_145.53063_-57.20_25_182_6.TIF,181.4463712891731,182.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_013_4216/2022_02_19_10_100073_DJI_013_-38.23633202777778_145.53063_-57.20_2_41_6.TIF,79.34443299252344,41.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_013_4216/2022_02_19_10_100073_DJI_013_-38.23633202777778_145.53063_-57.20_3_53_6.TIF,88.12119204829855,53.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_013_4216/2022_02_19_10_100073_DJI_013_-38.23633202777778_145.53063_-57.20_4_262_6.TIF,227.64572034797206,262.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_013_4216/2022_02_19_10_100073_DJI_013_-38.23633202777778_145.53063_-57.20_5_201_6.TIF,189.1478037940983,201.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_013_4216/2022_02_19_10_100073_DJI_013_-38.23633202777778_145.53063_-57.20_6_228_6.TIF,217.02321266335176,228.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_013_4216/2022_02_19_10_100073_DJI_013_-38.23633202777778_145.53063_-57.20_7_221_6.TIF,195.66618503594026,221.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_013_4216/2022_02_19_10_100073_DJI_013_-38.23633202777778_145.53063_-57.20_8_206_6.TIF,186.512607429051,206.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_013_4216/2022_02_19_10_100073_DJI_013_-38.23633202777778_145.53063_-57.20_9_230_6.TIF,207.78720060498569,230.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_014_3315/2022_02_19_10_100073_DJI_014_-38.23629425_145.5305536666667_-57.40_10_191_6.TIF,185.99494800456665,191.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_014_3315/2022_02_19_10_100073_DJI_014_-38.23629425_145.5305536666667_-57.40_11_50_6.TIF,65.45513434682181,50.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_014_3315/2022_02_19_10_100073_DJI_014_-38.23629425_145.5305536666667_-57.40_12_22_6.TIF,53.70878009261189,22.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_014_3315/2022_02_19_10_100073_DJI_014_-38.23629425_145.5305536666667_-57.40_13_105_6.TIF,121.17404528628974,105.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_014_3315/2022_02_19_10_100073_DJI_014_-38.23629425_145.5305536666667_-57.40_14_243_6.TIF,231.46787955002657,243.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_014_3315/2022_02_19_10_100073_DJI_014_-38.23629425_145.5305536666667_-57.40_15_282_6.TIF,235.00171842320202,282.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_014_3315/2022_02_19_10_100073_DJI_014_-38.23629425_145.5305536666667_-57.40_16_18_6.TIF,50.00988820932119,18.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_014_3315/2022_02_19_10_100073_DJI_014_-38.23629425_145.5305536666667_-57.40_17_245_6.TIF,209.9685991146752,245.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_014_3315/2022_02_19_10_100073_DJI_014_-38.23629425_145.5305536666667_-57.40_18_233_6.TIF,238.36737319813446,233.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_014_3315/2022_02_19_10_100073_DJI_014_-38.23629425_145.5305536666667_-57.40_19_125_6.TIF,131.9779294744601,125.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_014_3315/2022_02_19_10_100073_DJI_014_-38.23629425_145.5305536666667_-57.40_1_67_6.TIF,97.36265387567508,67.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_014_3315/2022_02_19_10_100073_DJI_014_-38.23629425_145.5305536666667_-57.40_20_69_6.TIF,101.97238334924239,69.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_014_3315/2022_02_19_10_100073_DJI_014_-38.23629425_145.5305536666667_-57.40_21_227_6.TIF,194.59425820238934,227.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_014_3315/2022_02_19_10_100073_DJI_014_-38.23629425_145.5305536666667_-57.40_22_21_6.TIF,53.92777794831852,21.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_014_3315/2022_02_19_10_100073_DJI_014_-38.23629425_145.5305536666667_-57.40_23_226_6.TIF,215.53990606340466,226.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_014_3315/2022_02_19_10_100073_DJI_014_-38.23629425_145.5305536666667_-57.40_24_192_6.TIF,188.78905392680153,192.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_014_3315/2022_02_19_10_100073_DJI_014_-38.23629425_145.5305536666667_-57.40_25_243_6.TIF,242.06806156595013,243.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_014_3315/2022_02_19_10_100073_DJI_014_-38.23629425_145.5305536666667_-57.40_2_114_6.TIF,124.59808484901615,114.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_014_3315/2022_02_19_10_100073_DJI_014_-38.23629425_145.5305536666667_-57.40_3_13_6.TIF,52.312582453432086,13.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_014_3315/2022_02_19_10_100073_DJI_014_-38.23629425_145.5305536666667_-57.40_4_105_6.TIF,131.14187073501472,105.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_014_3315/2022_02_19_10_100073_DJI_014_-38.23629425_145.5305536666667_-57.40_5_45_6.TIF,73.28766003301614,45.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_014_3315/2022_02_19_10_100073_DJI_014_-38.23629425_145.5305536666667_-57.40_6_146_6.TIF,137.6553895309459,146.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_014_3315/2022_02_19_10_100073_DJI_014_-38.23629425_145.5305536666667_-57.40_7_71_6.TIF,94.58237337598794,71.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_014_3315/2022_02_19_10_100073_DJI_014_-38.23629425_145.5305536666667_-57.40_8_248_6.TIF,214.7302089824165,248.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_014_3315/2022_02_19_10_100073_DJI_014_-38.23629425_145.5305536666667_-57.40_9_14_6.TIF,50.185606922978366,14.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_015_3512/2022_02_19_10_100073_DJI_015_-38.23625602777778_145.53047658333335_-57.40_10_17_6.TIF,63.3308552868177,17.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_015_3512/2022_02_19_10_100073_DJI_015_-38.23625602777778_145.53047658333335_-57.40_11_103_6.TIF,121.9925274688114,103.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_015_3512/2022_02_19_10_100073_DJI_015_-38.23625602777778_145.53047658333335_-57.40_12_92_6.TIF,101.72876082992252,92.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_015_3512/2022_02_19_10_100073_DJI_015_-38.23625602777778_145.53047658333335_-57.40_13_48_6.TIF,82.0862196049196,48.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_015_3512/2022_02_19_10_100073_DJI_015_-38.23625602777778_145.53047658333335_-57.40_14_181_6.TIF,171.43073643001503,181.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_015_3512/2022_02_19_10_100073_DJI_015_-38.23625602777778_145.53047658333335_-57.40_15_268_6.TIF,232.75308283910323,268.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_015_3512/2022_02_19_10_100073_DJI_015_-38.23625602777778_145.53047658333335_-57.40_16_48_6.TIF,87.69006522437704,48.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_015_3512/2022_02_19_10_100073_DJI_015_-38.23625602777778_145.53047658333335_-57.40_17_204_6.TIF,186.5230932924704,204.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_015_3512/2022_02_19_10_100073_DJI_015_-38.23625602777778_145.53047658333335_-57.40_18_189_6.TIF,168.9442191514971,189.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_015_3512/2022_02_19_10_100073_DJI_015_-38.23625602777778_145.53047658333335_-57.40_19_228_6.TIF,221.56869411731208,228.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_015_3512/2022_02_19_10_100073_DJI_015_-38.23625602777778_145.53047658333335_-57.40_1_100_6.TIF,116.53824535804986,100.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_015_3512/2022_02_19_10_100073_DJI_015_-38.23625602777778_145.53047658333335_-57.40_20_134_6.TIF,138.44242653975294,134.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_015_3512/2022_02_19_10_100073_DJI_015_-38.23625602777778_145.53047658333335_-57.40_21_211_6.TIF,190.19908246804675,211.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_015_3512/2022_02_19_10_100073_DJI_015_-38.23625602777778_145.53047658333335_-57.40_22_216_6.TIF,191.80518769110975,216.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_015_3512/2022_02_19_10_100073_DJI_015_-38.23625602777778_145.53047658333335_-57.40_23_112_6.TIF,126.99090532523651,112.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_015_3512/2022_02_19_10_100073_DJI_015_-38.23625602777778_145.53047658333335_-57.40_24_162_6.TIF,156.36103367623485,162.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_015_3512/2022_02_19_10_100073_DJI_015_-38.23625602777778_145.53047658333335_-57.40_25_171_6.TIF,163.41122377083997,171.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_015_3512/2022_02_19_10_100073_DJI_015_-38.23625602777778_145.53047658333335_-57.40_2_73_6.TIF,100.70309255146678,73.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_015_3512/2022_02_19_10_100073_DJI_015_-38.23625602777778_145.53047658333335_-57.40_3_71_6.TIF,98.37319467687938,71.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_015_3512/2022_02_19_10_100073_DJI_015_-38.23625602777778_145.53047658333335_-57.40_4_198_6.TIF,187.0883741934813,198.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_015_3512/2022_02_19_10_100073_DJI_015_-38.23625602777778_145.53047658333335_-57.40_5_81_6.TIF,81.8832554675759,81.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_015_3512/2022_02_19_10_100073_DJI_015_-38.23625602777778_145.53047658333335_-57.40_6_271_6.TIF,230.08843660769622,271.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_015_3512/2022_02_19_10_100073_DJI_015_-38.23625602777778_145.53047658333335_-57.40_7_174_6.TIF,159.72845808997369,174.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_015_3512/2022_02_19_10_100073_DJI_015_-38.23625602777778_145.53047658333335_-57.40_8_159_6.TIF,154.5781026977197,159.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_015_3512/2022_02_19_10_100073_DJI_015_-38.23625602777778_145.53047658333335_-57.40_9_1_6.TIF,45.25225391682157,1.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_016_3544/2022_02_19_10_100073_DJI_016_-38.23621697222222_145.53039983333335_-57.20_10_235_6.TIF,212.44815532916536,235.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_016_3544/2022_02_19_10_100073_DJI_016_-38.23621697222222_145.53039983333335_-57.20_11_7_6.TIF,58.20274759080278,7.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_016_3544/2022_02_19_10_100073_DJI_016_-38.23621697222222_145.53039983333335_-57.20_12_163_6.TIF,164.84671505105277,163.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_016_3544/2022_02_19_10_100073_DJI_016_-38.23621697222222_145.53039983333335_-57.20_13_191_6.TIF,192.5354258164778,191.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_016_3544/2022_02_19_10_100073_DJI_016_-38.23621697222222_145.53039983333335_-57.20_14_143_6.TIF,144.85725299938377,143.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_016_3544/2022_02_19_10_100073_DJI_016_-38.23621697222222_145.53039983333335_-57.20_15_179_6.TIF,168.81202350929357,179.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_016_3544/2022_02_19_10_100073_DJI_016_-38.23621697222222_145.53039983333335_-57.20_16_22_6.TIF,70.26869247719908,22.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_016_3544/2022_02_19_10_100073_DJI_016_-38.23621697222222_145.53039983333335_-57.20_17_102_6.TIF,124.49389861133855,102.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_016_3544/2022_02_19_10_100073_DJI_016_-38.23621697222222_145.53039983333335_-57.20_18_60_6.TIF,92.74622346350327,60.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_016_3544/2022_02_19_10_100073_DJI_016_-38.23621697222222_145.53039983333335_-57.20_19_262_6.TIF,222.47413885028314,262.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_016_3544/2022_02_19_10_100073_DJI_016_-38.23621697222222_145.53039983333335_-57.20_1_240_6.TIF,213.38318247544558,240.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_016_3544/2022_02_19_10_100073_DJI_016_-38.23621697222222_145.53039983333335_-57.20_20_111_6.TIF,118.89308459105446,111.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_016_3544/2022_02_19_10_100073_DJI_016_-38.23621697222222_145.53039983333335_-57.20_21_187_6.TIF,175.22557910916052,187.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_016_3544/2022_02_19_10_100073_DJI_016_-38.23621697222222_145.53039983333335_-57.20_22_245_6.TIF,220.82680371359203,245.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_016_3544/2022_02_19_10_100073_DJI_016_-38.23621697222222_145.53039983333335_-57.20_23_198_6.TIF,182.0030114225181,198.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_016_3544/2022_02_19_10_100073_DJI_016_-38.23621697222222_145.53039983333335_-57.20_24_168_6.TIF,167.15209674880776,168.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_016_3544/2022_02_19_10_100073_DJI_016_-38.23621697222222_145.53039983333335_-57.20_25_70_6.TIF,93.32895611843125,70.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_016_3544/2022_02_19_10_100073_DJI_016_-38.23621697222222_145.53039983333335_-57.20_2_35_6.TIF,69.2895740099619,35.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_016_3544/2022_02_19_10_100073_DJI_016_-38.23621697222222_145.53039983333335_-57.20_3_157_6.TIF,149.42403707118416,157.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_016_3544/2022_02_19_10_100073_DJI_016_-38.23621697222222_145.53039983333335_-57.20_4_99_6.TIF,122.26437843876815,99.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_016_3544/2022_02_19_10_100073_DJI_016_-38.23621697222222_145.53039983333335_-57.20_5_9_6.TIF,45.2903992869537,9.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_016_3544/2022_02_19_10_100073_DJI_016_-38.23621697222222_145.53039983333335_-57.20_6_210_6.TIF,203.16649824167558,210.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_016_3544/2022_02_19_10_100073_DJI_016_-38.23621697222222_145.53039983333335_-57.20_7_120_6.TIF,120.09972944320423,120.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_016_3544/2022_02_19_10_100073_DJI_016_-38.23621697222222_145.53039983333335_-57.20_8_92_6.TIF,119.20273521065064,92.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_016_3544/2022_02_19_10_100073_DJI_016_-38.23621697222222_145.53039983333335_-57.20_9_239_6.TIF,219.14552606994258,239.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_017_3536/2022_02_19_10_100073_DJI_017_-38.23617772222222_145.53031997222223_-57.80_10_226_6.TIF,200.8112861175779,226.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_017_3536/2022_02_19_10_100073_DJI_017_-38.23617772222222_145.53031997222223_-57.80_11_16_6.TIF,51.4282198547917,16.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_017_3536/2022_02_19_10_100073_DJI_017_-38.23617772222222_145.53031997222223_-57.80_12_252_6.TIF,218.56447631576853,252.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_017_3536/2022_02_19_10_100073_DJI_017_-38.23617772222222_145.53031997222223_-57.80_13_216_6.TIF,202.8614237188107,216.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_017_3536/2022_02_19_10_100073_DJI_017_-38.23617772222222_145.53031997222223_-57.80_14_35_6.TIF,67.34156489576723,35.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_017_3536/2022_02_19_10_100073_DJI_017_-38.23617772222222_145.53031997222223_-57.80_15_22_6.TIF,73.75665265308594,22.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_017_3536/2022_02_19_10_100073_DJI_017_-38.23617772222222_145.53031997222223_-57.80_16_120_6.TIF,125.18997839417587,120.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_017_3536/2022_02_19_10_100073_DJI_017_-38.23617772222222_145.53031997222223_-57.80_17_275_6.TIF,243.3942958550345,275.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_017_3536/2022_02_19_10_100073_DJI_017_-38.23617772222222_145.53031997222223_-57.80_18_177_6.TIF,168.67904909038728,177.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_017_3536/2022_02_19_10_100073_DJI_017_-38.23617772222222_145.53031997222223_-57.80_19_30_6.TIF,72.21538344159272,30.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_017_3536/2022_02_19_10_100073_DJI_017_-38.23617772222222_145.53031997222223_-57.80_1_165_6.TIF,161.5574291572781,165.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_017_3536/2022_02_19_10_100073_DJI_017_-38.23617772222222_145.53031997222223_-57.80_20_280_6.TIF,230.4894225973012,280.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_017_3536/2022_02_19_10_100073_DJI_017_-38.23617772222222_145.53031997222223_-57.80_21_182_6.TIF,182.31402930615678,182.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_017_3536/2022_02_19_10_100073_DJI_017_-38.23617772222222_145.53031997222223_-57.80_22_86_6.TIF,113.47856450660643,86.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_017_3536/2022_02_19_10_100073_DJI_017_-38.23617772222222_145.53031997222223_-57.80_23_91_6.TIF,110.01958230928585,91.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_017_3536/2022_02_19_10_100073_DJI_017_-38.23617772222222_145.53031997222223_-57.80_24_217_6.TIF,192.21697412894108,217.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_017_3536/2022_02_19_10_100073_DJI_017_-38.23617772222222_145.53031997222223_-57.80_25_99_6.TIF,114.87822844857776,99.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_017_3536/2022_02_19_10_100073_DJI_017_-38.23617772222222_145.53031997222223_-57.80_2_117_6.TIF,126.53211227937996,117.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_017_3536/2022_02_19_10_100073_DJI_017_-38.23617772222222_145.53031997222223_-57.80_3_55_6.TIF,84.71222795528931,55.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_017_3536/2022_02_19_10_100073_DJI_017_-38.23617772222222_145.53031997222223_-57.80_4_42_6.TIF,81.31795080530958,42.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_017_3536/2022_02_19_10_100073_DJI_017_-38.23617772222222_145.53031997222223_-57.80_5_79_6.TIF,104.91139483343554,79.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_017_3536/2022_02_19_10_100073_DJI_017_-38.23617772222222_145.53031997222223_-57.80_6_259_6.TIF,232.8514001168729,259.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_017_3536/2022_02_19_10_100073_DJI_017_-38.23617772222222_145.53031997222223_-57.80_7_35_6.TIF,71.25651903628025,35.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_017_3536/2022_02_19_10_100073_DJI_017_-38.23617772222222_145.53031997222223_-57.80_8_183_6.TIF,189.08123947895822,183.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_017_3536/2022_02_19_10_100073_DJI_017_-38.23617772222222_145.53031997222223_-57.80_9_277_6.TIF,228.04430736037608,277.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_018_4071/2022_02_19_10_100073_DJI_018_-38.23613875_145.5302417777778_-57.60_10_248_6.TIF,215.64401661336152,248.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_018_4071/2022_02_19_10_100073_DJI_018_-38.23613875_145.5302417777778_-57.60_11_201_6.TIF,178.2692298327114,201.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_018_4071/2022_02_19_10_100073_DJI_018_-38.23613875_145.5302417777778_-57.60_12_90_6.TIF,103.67007018063941,90.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_018_4071/2022_02_19_10_100073_DJI_018_-38.23613875_145.5302417777778_-57.60_13_178_6.TIF,164.5836831673111,178.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_018_4071/2022_02_19_10_100073_DJI_018_-38.23613875_145.5302417777778_-57.60_14_253_6.TIF,213.80455046335587,253.0
